tran_id	gene_id	gene_short_name	gene_type
chr16:78255360:78255454:-@chr16:78253437:78253467:-@chr16:78251509:78251888	ENSMUSG00000109841	E330011O21Rik	character(0)
chr16:78253613:78253718:-@chr16:78253437:78253496:-@chr16:78251433:78251888	ENSMUSG00000109841	E330011O21Rik	character(0)
chr16:78255360:78255454:-@chr16:78253613:78253718:-@chr16:78253437:78253467	ENSMUSG00000109841	E330011O21Rik	character(0)
chr16:78255360:78255454:-@chr16:78253613:78253771:-@chr16:78250861:78251888	ENSMUSG00000109841	E330011O21Rik	character(0)
chr16:78255360:78255454:-@chr16:78253613:78253771:-@chr16:78253437:78253467	ENSMUSG00000109841	E330011O21Rik	character(0)
chr16:69858752:69858901:-@chr16:69857943:69858123:-@chr16:69856874:69857226	ENSMUSG00000063163	Speer2	character(0)
chr16:66747199:66747377:-@chr16:66731385:66731504:-@chr16:66664381:66664506	ENSMUSG00000064115	Cadm2	character(0)
chr16:67620171:67620908:-@chr16:66953274:66953300:-@chr16:66882733:66882882	ENSMUSG00000064115	Cadm2	character(0)
chr16:63844103:63844167:-@chr16:63772910:63773570:-@chr16:63653423:63653578	ENSMUSG00000052504	Epha3	character(0)
chr16:63844103:63844167:-@chr16:63775739:63775888:-@chr16:63773201:63773570	ENSMUSG00000052504	Epha3	character(0)
chr16:62802720:62802836:-@chr16:62801722:62801790:-@chr16:62793685:62795708	ENSMUSG00000022911	Arl13b	character(0)
chr16:62846685:62847040:-@chr16:62830743:62830813:-@chr16:62825605:62827413	ENSMUSG00000022911	Arl13b	character(0)
chr19:24224851:24225030:-@chr19:24193709:24193829:-@chr19:24138779:24138832	ENSMUSG00000024812	Tjp2	character(0)
chr16:59618795:59618850:-@chr16:59618666:59618678:-@chr16:59613328:59613844	ENSMUSG00000022722	Arl6	character(0)
chr16:59623021:59623115:-@chr16:59622404:59622508:-@chr16:59621219:59621348	ENSMUSG00000022722	Arl6	character(0)
chr16:58523076:58523426:-@chr16:58507448:58507614:-@chr16:58493680:58493861	ENSMUSG00000022747	St3gal6	character(0)
chr16:58523502:58523553:-@chr16:58507448:58507614:-@chr16:58493680:58493861	ENSMUSG00000022747	St3gal6	character(0)
chr16:58523927:58524134:-@chr16:58523502:58523672:-@chr16:58507448:58507614	ENSMUSG00000022747	St3gal6	character(0)
chr16:58524124:58524169:-@chr16:58523502:58523672:-@chr16:58507448:58507614	ENSMUSG00000022747	St3gal6	character(0)
chr16:58524124:58524169:-@chr16:58523927:58524032:-@chr16:58507448:58507614	ENSMUSG00000022747	St3gal6	character(0)
chr16:57177932:57178020:-@chr16:57173327:57173783:-@chr16:57173059:57173159	ENSMUSG00000022749	Tbc1d23	character(0)
chr16:57182851:57182990:-@chr16:57181492:57181536:-@chr16:57177932:57178020	ENSMUSG00000022749	Tbc1d23	character(0)
chr16:57201058:57201172:-@chr16:57198859:57198983:-@chr16:57198724:57198770	ENSMUSG00000022749	Tbc1d23	character(0)
chr16:56694400:56694489:-@chr16:56691876:56691916:-@chr16:56690877:56691153	ENSMUSG00000022757	Tfg	character(0)
chr16:52270647:52270779:-@chr16:52268790:52268828:-@chr16:52268161:52268499	ENSMUSG00000022636	Alcam	character(0)
chr16:48953727:48953803:-@chr16:48951543:48952160:-@chr16:48950001:48950033	ENSMUSG00000064061	Dzip3	character(0)
chr16:48761365:48761475:-@chr16:48754249:48754285:-@chr16:48742199:48742260	ENSMUSG00000030775	Trat1	character(0)
chr16:46463818:46464159:-@chr16:46458815:46459111:-@chr16:46458114:46458231	ENSMUSG00000022656	Nectin3	character(0)
chr16:45777713:45777802:-@chr16:45774944:45775087:-@chr16:45772135:45772275	ENSMUSG00000033149	Phldb2	character(0)
chr16:45844208:45844343:-@chr16:45827142:45827226:-@chr16:45825974:45826095	ENSMUSG00000033149	Phldb2	character(0)
chr16:45953376:45953493:-@chr16:45873802:45873872:-@chr16:45860322:45860436	ENSMUSG00000033149	Phldb2	character(0)
chr16:45151453:45151586:-@chr16:45147268:45147335:-@chr16:45143621:45144401	ENSMUSG00000022664	Slc35a5	character(0)
chr16:44745999:44746309:-@chr16:44745283:44745493:-@chr16:44743808:44743868	ENSMUSG00000022668	Gtpbp8	character(0)
chr16:44745999:44746363:-@chr16:44745395:44745493:-@chr16:44743738:44743868	ENSMUSG00000022668	Gtpbp8	character(0)
chr16:44257933:44258041:-@chr16:44255967:44255981:-@chr16:44254951:44255027	ENSMUSG00000022696	Sidt1	character(0)
chr16:38452529:38452703:-@chr16:38450129:38450483:-@chr16:38447248:38447608	ENSMUSG00000002844	Adprh	character(0)
chr16:37174297:37174362:-@chr16:37142276:37142446:-@chr16:37139844:37140083	ENSMUSG00000022829	Stxbp5l	character(0)
chr16:37188569:37188720:-@chr16:37186651:37186722:-@chr16:37174297:37174362	ENSMUSG00000022829	Stxbp5l	character(0)
chr16:36978749:36978778:-@chr16:36968827:36970743:-@chr16:36963460:36966285	ENSMUSG00000047746	Fbxo40	character(0)
chr16:36509594:36510478:-@chr16:36500177:36500407:-@chr16:36497590:36497713	ENSMUSG00000051980	Casr	character(0)
chr16:35768899:35769356:-@chr16:35750496:35750589:-@chr16:35735386:35735651	ENSMUSG00000022848	Slc49a4	character(0)
chr16:35329498:35329613:-@chr16:35318804:35318869:-@chr16:35311131:35314287	ENSMUSG00000034473	Sec22a	character(0)
chr16:35347599:35347793:-@chr16:35329498:35329613:-@chr16:35318804:35318869	ENSMUSG00000034473	Sec22a	character(0)
chr16:35004206:35004269:-@chr16:35003919:35003967:-@chr16:35000849:35000884	ENSMUSG00000116840	Gm21691	character(0)
chr16:34053560:34053664:-@chr16:34049830:34049922:-@chr16:34039879:34040009	ENSMUSG00000061751	Kalrn	character(0)
chr16:33966826:33967038:-@chr16:33963772:33963925:-@chr16:33961569:33962240	ENSMUSG00000022814	Umps	character(0)
chr16:33030775:33030936:-@chr16:33029015:33029089:-@chr16:33020514:33020645	ENSMUSG00000035578	Iqcg	character(0)
chr16:32479650:32479804:-@chr16:32478716:32478789:-@chr16:32478305:32478463	ENSMUSG00000035699	Slc51a	character(0)
chr16:31108027:31108187:-@chr16:31107528:31107632:-@chr16:31107050:31107142	ENSMUSG00000049076	Acap2	character(0)
chr16:31127321:31127433:-@chr16:31122621:31122641:-@chr16:31119396:31119447	ENSMUSG00000049076	Acap2	character(0)
chr16:31154573:31154692:-@chr16:31153692:31153759:-@chr16:31141739:31141797	ENSMUSG00000049076	Acap2	character(0)
chr16:31154573:31154692:-@chr16:31153706:31153759:-@chr16:31141739:31141797	ENSMUSG00000049076	Acap2	character(0)
chr16:30580959:30581045:-@chr16:30577799:30577997:-@chr16:30574546:30574606	ENSMUSG00000022538	Lsg1	character(0)
chr16:30580959:30581045:-@chr16:30577899:30577997:-@chr16:30574546:30574606	ENSMUSG00000022538	Lsg1	character(0)
chr16:30582056:30582142:-@chr16:30580959:30581045:-@chr16:30574546:30574606	ENSMUSG00000022538	Lsg1	character(0)
chr16:30587438:30587539:-@chr16:30585554:30585680:-@chr16:30582253:30582651	ENSMUSG00000022538	Lsg1	character(0)
chr16:30518300:30518332:-@chr16:30517153:30517458:-@chr16:30513970:30514822	ENSMUSG00000022537	Tmem44	character(0)
chr16:30529412:30529570:-@chr16:30518300:30518332:-@chr16:30511855:30514822	ENSMUSG00000022537	Tmem44	character(0)
chr16:30550363:30550528:-@chr16:30548118:30548328:-@chr16:30547343:30547469	ENSMUSG00000022537	Tmem44	character(0)
chr16:30550363:30550570:-@chr16:30549393:30549457:-@chr16:30547343:30547469	ENSMUSG00000022537	Tmem44	character(0)
chr16:30550363:30550578:-@chr16:30549393:30549461:-@chr16:30547343:30547469	ENSMUSG00000022537	Tmem44	character(0)
chr16:30322872:30322952:-@chr16:30321806:30321895:-@chr16:30312423:30315901	ENSMUSG00000022533	Atp13a3	character(0)
chr16:29260917:29260989:-@chr16:29257014:29257076:-@chr16:29251251:29251425	ENSMUSG00000048939	Atp13a5	character(0)
chr16:29339025:29339094:-@chr16:29333948:29334082:-@chr16:29328667:29328739	ENSMUSG00000048939	Atp13a5	character(0)
chr16:26989909:26989974:-@chr16:26965576:26965750:-@chr16:26963884:26963972	ENSMUSG00000068428	Gmnc	character(0)
chr16:24204739:24204896:-@chr16:24192921:24193091:-@chr16:24186029:24186285	ENSMUSG00000115869	Gm31814	character(0)
chr16:24216355:24216513:-@chr16:24213924:24213959:-@chr16:24213586:24213668	ENSMUSG00000115869	Gm31814	character(0)
chr16:23124536:23124614:-@chr16:23122230:23122300:-@chr16:23120909:23120988	ENSMUSG00000022881	Rfc4	character(0)
chr16:22999814:22999986:-@chr16:22997211:22997318:-@chr16:22997023:22997109	ENSMUSG00000060459	Kng2	character(0)
chr16:23027048:23027158:-@chr16:23026622:23026716:-@chr16:23024840:23024921	ENSMUSG00000060459	Kng2	character(0)
chr16:22575312:22575400:-@chr16:22572600:22572716:-@chr16:22571671:22571763	ENSMUSG00000022861	Dgkg	character(0)
chr16:21976233:21976334:-@chr16:21974058:21974141:-@chr16:21967985:21968152	ENSMUSG00000044626	Liph	character(0)
chr16:21976233:21976334:-@chr16:21974058:21974147:-@chr16:21967985:21968152	ENSMUSG00000044626	Liph	character(0)
chr16:20607764:20607884:-@chr16:20606760:20606965:-@chr16:20606526:20606602	ENSMUSG00000033809	Alg3	character(0)
chr16:20608742:20608889:-@chr16:20608486:20608646:-@chr16:20607764:20607884	ENSMUSG00000033809	Alg3	character(0)
chr16:20610543:20610755:-@chr16:20608987:20609086:-@chr16:20608742:20608889	ENSMUSG00000033809	Alg3	character(0)
chr16:20610580:20610758:-@chr16:20608987:20609086:-@chr16:20608742:20608889	ENSMUSG00000033809	Alg3	character(0)
chr16:20611574:20611735:-@chr16:20608987:20609086:-@chr16:20608742:20608889	ENSMUSG00000033809	Alg3	character(0)
chr18:34357092:34357230:-@chr18:34356424:34356521:-@chr18:34349736:34349803	ENSMUSG00000005873	Reep5	character(0)
chr18:34372405:34372498:-@chr18:34357092:34357230:-@chr18:34349635:34349803	ENSMUSG00000005873	Reep5	character(0)
chr18:34372405:34372498:-@chr18:34364110:34364137:-@chr18:34357092:34357230	ENSMUSG00000005873	Reep5	character(0)
chr16:20285765:20285835:-@chr16:20282924:20282931:-@chr16:20282723:20282820	ENSMUSG00000033918	Parl	character(0)
chr16:20285765:20285835:-@chr16:20282924:20283025:-@chr16:20282723:20282820	ENSMUSG00000033918	Parl	character(0)
chr16:20297593:20297726:-@chr16:20293298:20293402:-@chr16:20287857:20287952	ENSMUSG00000033918	Parl	character(0)
chr16:20297593:20297733:-@chr16:20293354:20293402:-@chr16:20287857:20287952	ENSMUSG00000033918	Parl	character(0)
chr16:19982717:19983037:-@chr16:19965934:19966099:-@chr16:19956904:19957353	ENSMUSG00000043008	Klhl6	character(0)
chr16:55836321:55836392:-@chr16:55821768:55822115:-@chr16:55819567:55819706	ENSMUSG00000035356	Nfkbiz	character(0)
chr16:18624111:18624212:-@chr16:18623321:18623417:-@chr16:18623105:18623240	ENSMUSG00000072214	Septin5	character(0)
chr16:18624111:18624212:-@chr16:18623321:18623453:-@chr16:18623105:18623240	ENSMUSG00000072214	Septin5	character(0)
chr16:18426356:18426604:-@chr16:18424304:18424360:-@chr16:18411690:18411957	ENSMUSG00000000326	Comt	character(0)
chr16:18316646:18316734:-@chr16:18312639:18312758:-@chr16:18310869:18310983	ENSMUSG00000013539	Tango2	character(0)
chr16:18324357:18324450:-@chr16:18319744:18319787:-@chr16:18316646:18316734	ENSMUSG00000013539	Tango2	character(0)
chr16:18343895:18343914:-@chr16:18338609:18339077:-@chr16:18322421:18324450	ENSMUSG00000013539	Tango2	character(0)
chr16:18272721:18272803:-@chr16:18259879:18259979:-@chr16:18259549:18259655	ENSMUSG00000022718	Dgcr8	character(0)
chr16:18289103:18289231:-@chr16:18285101:18285308:-@chr16:18284592:18284696	ENSMUSG00000022718	Dgcr8	character(0)
chr16:18076242:18076417:-@chr16:18073555:18073653:-@chr16:18072450:18072538	ENSMUSG00000003526	Prodh	character(0)
chr16:18079187:18079222:-@chr16:18077791:18077883:-@chr16:18077444:18077590	ENSMUSG00000003526	Prodh	character(0)
chr16:17856752:17856928:-@chr16:17849591:17849794:-@chr16:17844983:17845135	ENSMUSG00000003166	Dgcr2	character(0)
chr16:17671545:17671673:-@chr16:17663377:17663496:-@chr16:17655678:17655805	ENSMUSG00000012114	Med15	character(0)
chr16:17673069:17673398:-@chr16:17671545:17671673:-@chr16:17655678:17655805	ENSMUSG00000012114	Med15	character(0)
chr16:17683159:17683188:-@chr16:17680549:17680761:-@chr16:17674405:17674658	ENSMUSG00000012114	Med15	character(0)
chr16:17685453:17685504:-@chr16:17680549:17680761:-@chr16:17674405:17674658	ENSMUSG00000012114	Med15	character(0)
chr16:17685453:17685504:-@chr16:17683159:17683188:-@chr16:17674405:17674658	ENSMUSG00000012114	Med15	character(0)
chr16:17685453:17685504:-@chr16:17683159:17683188:-@chr16:17677967:17680761	ENSMUSG00000012114	Med15	character(0)
chr16:17706399:17706483:-@chr16:17698077:17698192:-@chr16:17697607:17697694	ENSMUSG00000012114	Med15	character(0)
chr16:17722756:17722900:-@chr16:17706399:17706483:-@chr16:17697607:17697694	ENSMUSG00000012114	Med15	character(0)
chr16:17549778:17549856:-@chr16:17548691:17548786:-@chr16:17544465:17545642	ENSMUSG00000022759	Lrrc74b	character(0)
chr16:17300993:17301100:-@chr16:17300491:17300631:-@chr16:17299442:17299569	ENSMUSG00000041720	Pi4ka	character(0)
chr16:17323037:17323070:-@chr16:17318483:17318553:-@chr16:17318280:17318404	ENSMUSG00000041720	Pi4ka	character(0)
chr16:17124990:17125106:-@chr16:17123512:17123654:-@chr16:17121226:17121551	ENSMUSG00000049916	2610318N02Rik	character(0)
chr16:16870688:16870843:-@chr16:16869273:16869462:-@chr16:16868919:16868978	ENSMUSG00000059305	Vpreb1	character(0)
chr16:16319452:16319508:-@chr16:16318445:16318477:-@chr16:16316602:16316778	ENSMUSG00000022789	Dnm1l	character(0)
chr16:16319452:16319508:-@chr16:16318764:16318841:-@chr16:16318445:16318477	ENSMUSG00000022789	Dnm1l	character(0)
chr16:16345998:16346145:-@chr16:16341422:16341468:-@chr16:16340996:16341067	ENSMUSG00000022789	Dnm1l	character(0)
chr16:16345998:16346145:-@chr16:16342697:16342735:-@chr16:16341422:16341468	ENSMUSG00000022789	Dnm1l	character(0)
chr16:15862398:15862543:-@chr16:15860698:15860770:-@chr16:15848446:15848729	ENSMUSG00000022671	Mzt2	character(0)
chr16:14200695:14200867:-@chr16:14198050:14198088:-@chr16:14194900:14195184	ENSMUSG00000018830	Myh11	character(0)
chr16:14250522:14250624:-@chr16:14248580:14248600:-@chr16:14246727:14246819	ENSMUSG00000018830	Myh11	character(0)
chr16:13986630:13986855:-@chr16:13983490:13983825:-@chr16:13981702:13981992	ENSMUSG00000065968	Ifitm7	character(0)
chr16:13652645:13652710:-@chr16:13652393:13652483:-@chr16:13651798:13651836	ENSMUSG00000022685	Parn	character(0)
chr16:11909266:11909398:-@chr16:11894883:11894954:-@chr16:11887578:11887796	ENSMUSG00000065979	Cpped1	character(0)
chr16:10428659:10429261:-@chr16:10428058:10428111:-@chr16:10427383:10427472	ENSMUSG00000050908	Tvp23a	character(0)
chr16:10428659:10429185:-@chr16:10428058:10428137:-@chr16:10427383:10427472	ENSMUSG00000050908	Tvp23a	character(0)
chr16:10446930:10447009:-@chr16:10428659:10428803:-@chr16:10427383:10427472	ENSMUSG00000050908	Tvp23a	character(0)
chr16:8716515:8716619:-@chr16:8715745:8715919:-@chr16:8711994:8712192	ENSMUSG00000022710	Usp7	character(0)
chr16:4988479:4988575:-@chr16:4987747:4987798:-@chr16:4987309:4987658	ENSMUSG00000022542	Septin12	character(0)
chr16:4942211:4942265:-@chr16:4941899:4941987:-@chr16:4941436:4941797	ENSMUSG00000022515	Anks3	character(0)
chr16:4953819:4953883:-@chr16:4950613:4950768:-@chr16:4947649:4948363	ENSMUSG00000022515	Anks3	character(0)
chr16:4957641:4957762:-@chr16:4956550:4956619:-@chr16:4955858:4955939	ENSMUSG00000022515	Anks3	character(0)
chr16:4964120:4964192:-@chr16:4957968:4958166:-@chr16:4957641:4957762	ENSMUSG00000022515	Anks3	character(0)
chr16:4964120:4964173:-@chr16:4960397:4960568:-@chr16:4957968:4958166	ENSMUSG00000022515	Anks3	character(0)
chr16:4716297:4716535:-@chr16:4715233:4715630:-@chr16:4714509:4714666	ENSMUSG00000063445	Nmral1	character(0)
chr16:4716297:4716535:-@chr16:4715601:4715630:-@chr16:4714417:4714666	ENSMUSG00000063445	Nmral1	character(0)
chr16:4633714:4633837:-@chr16:4633255:4633396:-@chr16:4632413:4632521	ENSMUSG00000039637	Coro7	character(0)
chr16:4633714:4633837:-@chr16:4633255:4633430:-@chr16:4632413:4632521	ENSMUSG00000039637	Coro7	character(0)
chr16:4522993:4523075:-@chr16:4496405:4497715:-@chr16:4493779:4493880	ENSMUSG00000022519	Srl	character(0)
chr19:56537128:56537282:-@chr19:56531823:56532241:-@chr19:56531217:56531358	ENSMUSG00000025077	Dclre1a	character(0)
chr16:4094174:4094320:-@chr16:4093472:4093585:-@chr16:4092190:4092355	ENSMUSG00000022521	Crebbp	character(0)
chr16:4094636:4094644:-@chr16:4094174:4094320:-@chr16:4092190:4092355	ENSMUSG00000022521	Crebbp	character(0)
chr16:4124636:4124807:-@chr16:4124170:4124214:-@chr16:4119732:4119856	ENSMUSG00000022521	Crebbp	character(0)
chr16:4138745:4138985:-@chr16:4137366:4137479:-@chr16:4128444:4128686	ENSMUSG00000022521	Crebbp	character(0)
chr16:3984991:3987181:-@chr16:3982979:3983242:-@chr16:3981585:3981687	ENSMUSG00000039738	Slx4	character(0)
chr16:3994708:3994920:-@chr16:3992908:3993025:-@chr16:3991916:3992121	ENSMUSG00000039738	Slx4	character(0)
chr16:3949370:3949453:-@chr16:3948904:3948987:-@chr16:3948260:3948343	ENSMUSG00000049871	Nlrc3	character(0)
chr16:3908605:3908623:-@chr16:3907999:3908137:-@chr16:3907013:3907194	ENSMUSG00000005983	1700037C18Rik	character(0)
chr15:103215268:103215305:-@chr15:103215022:103215121:-@chr15:103213072:103213254	ENSMUSG00000009575	Cbx5	character(0)
chr15:103215268:103215366:-@chr15:103215022:103215125:-@chr15:103213082:103213254	ENSMUSG00000009575	Cbx5	character(0)
chr15:102708546:102708652:-@chr15:102708281:102708352:-@chr15:102706972:102707546	ENSMUSG00000023055	Calcoco1	character(0)
chr15:102713856:102713946:-@chr15:102711343:102711498:-@chr15:102710914:102711168	ENSMUSG00000023055	Calcoco1	character(0)
chr15:102719542:102719716:-@chr15:102718974:102719076:-@chr15:102717803:102717993	ENSMUSG00000023055	Calcoco1	character(0)
chr15:102553784:102553921:-@chr15:102551404:102551561:-@chr15:102547773:102547872	ENSMUSG00000099083	Atf7	character(0)
chr15:102563314:102563410:-@chr15:102557460:102557578:-@chr15:102553784:102553921	ENSMUSG00000099083	Atf7	character(0)
chr15:102593672:102593740:-@chr15:102563314:102563410:-@chr15:102557460:102557578	ENSMUSG00000099083	Atf7	character(0)
chr15:102509290:102509378:-@chr15:102508328:102508463:-@chr15:102505432:102505568	ENSMUSG00000023050	Map3k12	character(0)
chr15:102509919:102510005:-@chr15:102509290:102509378:-@chr15:102505090:102505568	ENSMUSG00000023050	Map3k12	character(0)
chr15:102509919:102510005:-@chr15:102509290:102509397:-@chr15:102505090:102505568	ENSMUSG00000023050	Map3k12	character(0)
chr15:102516788:102516812:-@chr15:102509919:102510005:-@chr15:102505370:102505568	ENSMUSG00000023050	Map3k12	character(0)
chr15:102216892:102217097:-@chr15:102216472:102216632:-@chr15:102215995:102216267	ENSMUSG00000001281	Itgb7	character(0)
chr15:102231851:102231944:-@chr15:102227398:102227601:-@chr15:102224558:102224759	ENSMUSG00000001281	Itgb7	character(0)
chr15:102231851:102231935:-@chr15:102231611:102231679:-@chr15:102227398:102227601	ENSMUSG00000001281	Itgb7	character(0)
chr15:102178781:102178832:-@chr15:102178527:102178616:-@chr15:102176999:102177786	ENSMUSG00000023044	Csad	character(0)
chr15:102178961:102179160:-@chr15:102178781:102178832:-@chr15:102178391:102178616	ENSMUSG00000023044	Csad	character(0)
chr15:102179971:102180087:-@chr15:102179829:102179893:-@chr15:102179521:102179602	ENSMUSG00000023044	Csad	character(0)
chr15:102187566:102187672:-@chr15:102186996:102187169:-@chr15:102186394:102186473	ENSMUSG00000023044	Csad	character(0)
chr15:102187566:102187599:-@chr15:102187054:102187169:-@chr15:102186394:102186473	ENSMUSG00000023044	Csad	character(0)
chr15:102188007:102188097:-@chr15:102187566:102187672:-@chr15:102186394:102186473	ENSMUSG00000023044	Csad	character(0)
chr15:102202444:102202574:-@chr15:102188887:102188962:-@chr15:102188543:102188679	ENSMUSG00000023044	Csad	character(0)
chr15:102204139:102204245:-@chr15:102188887:102188962:-@chr15:102188543:102188679	ENSMUSG00000023044	Csad	character(0)
chr15:102204139:102204201:-@chr15:102202444:102202574:-@chr15:102188543:102188679	ENSMUSG00000023044	Csad	character(0)
chr15:102203137:102203215:-@chr15:102202444:102202574:-@chr15:102188887:102188962	ENSMUSG00000023044	Csad	character(0)
chr15:102204139:102204201:-@chr15:102202444:102202574:-@chr15:102188887:102188962	ENSMUSG00000023044	Csad	character(0)
chr15:102204139:102204242:-@chr15:102203137:102203215:-@chr15:102202444:102202574	ENSMUSG00000023044	Csad	character(0)
